,id,threadId,published_at,author_name,text,likeCount,is_reply,cleaned,video_id,video_published_at
2478,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-18T10:32:58Z,Richard York,"@Kevvie Kevvie Sure, if ""I have spent the best part of 6 years studying it"" means ""I have spent 6 years reading the occasional conspiracy theory and spouting it as fact whilst telling people to wake up"". I have also studied this, in a university, with professors who have devoted their working lives to it, and their evidence is far more convincing than your assertions of fact without anything to back it up. To take one example, it took me 10 seconds after reading your comment to find the records for average temperatures in Canada and, surprise surprise, they have steadily risen over the last 50 years. Sometimes an especially hot summer leads to an especially cold or early winter - that doesn't mean temperatures on average aren't rising. And yes, there is variation year-on-year. 2018 was colder than 2017, for example. That's also not evidence against global warming.


I'm obviously not going to convince you of anything as you've spent 6 years convincing yourself you are better than the rest of the world because you know something they don't, and therefore refuse to let go of it. Or possibly you're just a troll trying to get a rise, it doesn't matter. Hopefully reading this will convince somebody rational that no, they are not being lied to. Yes, there is a lot of alarmism and the media often write scare stories about this for attention. Most articles you read on global warming/climate change will be exaggerated for effect, and that's part of the problem. You have to look back to the source, rather than focus on the attention grabbing headlines. But the underlying science is there, and we would do well to stop wasting our time arguing about it and refusing to see what's before our eyes, and starting to do something about it.",0.0,1.0,,cVkAsPizAbU,
2479,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-12T17:18:36Z,Richard York,"@To Be Happer and (Freeman) Dyson are two men. Their opinion is widely rejected by the majority of other physicists. To turn your question around, are you saying you're smarter than all those other physicists? Hopefully that illustrates why it's a moronic question. It's not about who is smarter than who, it's about what the evidence shows. There are smart people on both sides. The two you mentioned have no evidence to disprove global warming. They simply say there isn't enough evidence to prove it either. The part about higher CO2 being a good thing is a bit of an odd one as there would certainly be some small benefits, e.g. improved crop yields as plants thrive in those conditions. But that would be alongside all the negative effects you've heard about, and it certainly isn't worth it in my opinion or most of the scientific community.",0.0,1.0,,cVkAsPizAbU,
2480,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-12T17:05:29Z,Richard York,"@R M https://climate.nasa.gov/causes/
NASA's own website. Look at the section on the right. ""The most recent analyses of these proxies indicate that solar irradiance changes cannot plausibly account for more than 10 percent of the 20th century’s warming""
Yes carbon dioxide is taken in by plants, but this carbon is then stored in the ground over millions of years, some of which becomes fossil fuels. This is a natural process for removing carbon from the atmosphere. Burning these fuels releases carbon dioxide back into the atmosphere, breaking the delicate balance between animals and plants (and algae and many others). That is also simple science. Millions of years ago when the atmosphere held more CO2, the numbers of plants increased, thereby reducing atmospheric CO2 over a long period of time. This can of course happen naturally. The problem is that we are releasing it far far faster than would ever occur naturally. It's estimated that carbon dioxide levels are increasing around 100 times faster now than at their previous fastest rate within the last million years or so. It's impossible to accurately estimate for the more distant past, but we can attempt to predict the effect that this increase will have on the planet. That's what scientists are doing, and what you are refusing to believe because somebody on YouTube says they're wrong.
As for your part about following the money, why does everybody using this argument not seem to notice that the big oil companies have far more to gain by convincing people to continue investing in fossil fuels, than anybody has to gain by making up some elaborate lie about global warming? I'm sure plenty of people do use the situation for their own personal gain. There are always going to be selfish people out there. But it doesn't change the fact that most of the evidence we have says this is happening and it's our fault. More research needs to be done, as is always the case. But refusing to alter our lifestyles just on the off-chance that the current understanding is wrong is insane. 
Most of what governments are being asked to do makes sense for other reasons too. Use less oil? Even if you don't believe in global warming, oil supplies are finite and even if we discover more, it will at some point become more and more difficult to obtain, sending prices higher and higher. Eventually we will need to make the jump to more renewable energy sources anyway. So why not invest in them now rather than continuing to pour money into oil?",0.0,1.0,,cVkAsPizAbU,
2481,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-12T03:48:24Z,R M,"@Richard York you should Google NASA's release on climate change that was released 10 days ago. Where they state that man automobiles all of these things make absolutely no difference to our climate whatsoever. It has to do with the Sun and our changing orbit, this has been the science long before this nonsense about climate change. What happens with the sun affects our planet. Watch the video or read the news from NASA and then you'll understand. Do you really think that by getting rid of carbon dioxide you are saving the planet. We take in oxygen to live we expel carbon dioxide. The plants and the trees take in carbon dioxide and give out oxygen. It's been that way since the dawn of time. Now all of a sudden carbon dioxide is bad, take a look at a map showing what carbon dioxide is doing positively for our planet in Greening. Forest growth it's growing not diminishing. Think about this, the Obamas bought a 15 million dollar mansion in Martha's Vineyard. It is a large ocean front property. Their pal Al Gore said we're going to be underwater, do you think the Obamas spend 15 million so they would be underwater. Open your eyes. This is nothing but a wealth transfer that has been created and pushed for years from the UN and the other leftists around the planet. And take a look at your pal Al Gore, the amount electricity he uses for a 25000 square foot home in Tennessee. Do you realize how big that is. What he uses for electricity in a month would do a neighbourhood for a year.
There is an old saying that applies to this, follow the money. Gore has made hundreds of millions of dollars off of this, and he keeps talking about how cows are bad for the climate, with cow farts. Meanwhile he's the largest investor in the beyond meat hamburger patty. Does that sound like a conflict of interest? Think about this, during the initial settlement in the West in America, there were so many Buffalo, that one herd would cover three states, and you're worried about cows. Open your eyes and start investigating instead of just believing the BS that's being fed to you.",8.0,1.0,,cVkAsPizAbU,
2482,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-12T00:49:07Z,Jay Campbell,"@Richard York Global Warming is not ""misleading"" at all. Unless you are an idiot, you know it refers to an increase in average temperatures, a cool spell does not refute it. It does not imply everywhere will get warmer, unless you are dense. Global warming refers to a scientifically testable hypothesis.


""Climate change"" on the other hand can mean anything you want it to mean and does not refer to a scientifically testable hypothesis, because it implicitly evades any kind of prediction that can be used to hold its defender accountable. It is really an Owellian term that covers up the fact that consensus around global warming was eroding. The fact that anyone would even use this term shows they are being dishonest. It is a term that would only be used by powermad totalitarians who will continue to demand more concessions and more power regardless of how climate changes, because it does not have a specific measurable goal. 


Anyone who even uses the term ""climate change"" to refer to anything other than normal and natural ongoing changes is only showing how ignorant of science they are or that they are a crook. The left displays its own stupidity when it speaks of things like ""climate protesters.""",3.0,1.0,,cVkAsPizAbU,
2483,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-11T13:52:04Z,Richard York,"@The Settlemonster Please provide (legitimate) sources if you're going to quote ""facts"" like that. For example, a quick Google search ""volcano CO2 output"" gives this result:

""According to the U.S. Geological Survey (USGS), the world's volcanoes, both on land and undersea, generate about 200 million tons of carbon dioxide (CO2) annually, while our automotive and industrial activities cause some 24 billion tons of CO2 emissions every year worldwide.""


So no, human CO2 output is on average 100 times greater than all the volcanoes in the world combined. Maybe one single huge eruption (the kind you only see once every 1000 years) could outdo us, but even if it could, why should that justify continuing to release as much as we like? The amount of false information out there is ridiculous and if you have an actual source I'll happily look at it. I'm aware that Google is hardly scientifically reviewed but looking through the results leads to the conclusion that this figure is fairly well accepted.


The problem is that scientists are never at 100% consensus about anything at all - that doesn't mean the 99% aren't correct or there isn't enough evidence that we are having a significant impact. Climate change deniers will latch onto one single article claiming a calculation made at some point in time may be incorrect, even though nobody has made any subsequent calculation to disprove this. It's all speculation (and yes, I have seen the paper saying the volcano calculation may be incorrect, but it gives no measure of how much - it's still highly likely that human CO2 emissions are many times greater). At some point significant evidence MIGHT come to light proving climate change is not caused by human activity. If that happens, scientists will admit they were wrong. As they have done many times. Those doing the research have no agenda other than trying to save the planet. But it's very very unlikely that will happen. At the moment the overwhelming majority of evidence points towards the fact that yes, we are having a significant effect. Nobody is trying to guilt shame you. We're trying to save the planet.


Apologies for the long post. It's very difficult seeing videos/comments like this as a member of the scientific community, but everyone on the internet is stuck in their own echo chamber and if we can at least attempt to educate for those willing to listen maybe it's worth the frustration.",2.0,1.0,,cVkAsPizAbU,
2484,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-11T08:25:45Z,Connda Pierce,"Al Gore's the biggest hypocrite of all. He makes so much money on his climate change or global warming fraud. Meanwhile he Jets around the globe and has mansions that use huge Footprints of energy. He wants to take those rights away from you but he's going to keep them himself. Same with Bernie Sanders. He's a millionaire who has mansions and jets around the globe yet he wants to take away airplane flight for you and put you in the kind of building he decides and take away your transportation and limit your electricity. Meanwhile he'll have everything he needs. He changed from taxing millionaires at 97% or whatever it was to billionaires because of course he's a millionaire so he wouldn't want to tax himself. And after there's no incentive for people to build up their business and make millions or billions because the government keeps taking it, it's going to fall on the middle class and the poor and we will just be the politicians and the Hollywood Elites servants who barely make a living.",3.0,1.0,,cVkAsPizAbU,
2485,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-11T03:15:53Z,The Settlemonster,"@Richard York and its clear that natural events far out shadow man made emissions. One volcano out does all of human CO2 output. 

Shouldn't we? Mean so little? I dont respond to guilt shaming. I respond to facts. False narratives only fuel an industry of bull.

Removing lead from fuel was an actual problem that the US corrected.",4.0,1.0,,cVkAsPizAbU,
2486,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-09T15:18:51Z,dan75,"They were claiming all this ice cap melting and flooding parts of the US 30 years ago! Almost nothing has changed since then. Hurricanes, floods, blizzards, and tornados all come and go. All that's changed is the moral degradation of our nation. We value the life of an eagle or polar bear over that of an unborn or ""recently born"", child.",8.0,1.0,,cVkAsPizAbU,
2487,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-08T16:17:42Z,"Fuck You Budday, You Ain't Got No Tegridy",@Franz Maier you believe a lot of shit that isn't true clearly.,1.0,1.0,,cVkAsPizAbU,
2488,UgxGO8BiLVxvKD3SOAh4AaABAg,UgxGO8BiLVxvKD3SOAh4AaABAg,2019-09-05T13:59:04Z,Richard York,"@Bradley Weiss The name change was proposed many years ago because the name ""global warming"" is misleading and implies everywhere will get warmer. People were latching on to any cold spell and using it as an excuse to deny global warming. In reality it's an average increase in global temperature, which through disruption of many weather systems leads to some regions experiencing extreme weather, and yes, that includes extreme cold as well. But data shows that the planet is getting warmer, ice caps are slowly disappearing and many species which are very sensitive to the climate are going extinct. Even if you believe this to be natural, it is scientifically proven that carbon dioxide and other greenhouse gases lead to an increase in temperature. If human activity is making any difference whatsoever, should we not do our very best to reduce the impact we're making? Or does the planet mean that little to you?",0.0,1.0,,cVkAsPizAbU,
2489,Ugz2__5yXeie8ov9PMh4AaABAg,Ugz2__5yXeie8ov9PMh4AaABAg,2018-04-08T11:29:04Z,Matlockization,Trump is smart. In Australia we have 18% tariff on electricity (some states more). Which means the cost of living gets very expensive. As almost every consumer item is affected. Both liberal and conservative governments are globalist.,0.0,0.0,,cVkAsPizAbU,
2490,UgyJ0QQFiU4sMhlQ5Th4AaABAg,UgyJ0QQFiU4sMhlQ5Th4AaABAg,2018-04-08T09:30:52Z,JAC,The biggest problem with climate change is the over population of the human race.,2.0,0.0,,cVkAsPizAbU,
2491,UgzLZeVlEON6S8Vzutx4AaABAg,UgzLZeVlEON6S8Vzutx4AaABAg,2018-04-08T03:38:35Z,Joshua Long,"It’s just a reason for politicians to take a free vacation to Paris, wine and dine and enjoy the finest pleasures the world has to offer, all on the tax payers dime!... it’s all a scam and we are the ones who pay for it.",0.0,0.0,,cVkAsPizAbU,
2492,UgxC2xzGjrA3wQiYNYB4AaABAg,UgxC2xzGjrA3wQiYNYB4AaABAg,2018-04-07T23:29:51Z,D McQ,and thanks for the great video John.,0.0,0.0,,cVkAsPizAbU,
2493,UgwkzxcdRhvHVhIVrRx4AaABAg,UgwkzxcdRhvHVhIVrRx4AaABAg,2018-04-07T23:26:23Z,D McQ,"The question is why. Why this big drama from world leaders? Why wasn't there any truth telling by the media? Why is there an attempt to pressure or intimidate when you don't go along with the narrative? Why have these country's and organizations from around the world with different religious, cultural, and political backgrounds come together and push this lie on there citizens? It looks like organized crime to me.",0.0,0.0,,cVkAsPizAbU,
2494,UgzcWgRxPMQ_ZsSPFj94AaABAg,UgzcWgRxPMQ_ZsSPFj94AaABAg,2018-04-07T18:30:09Z,Poop,This video is just a glimpse of the absurdity in the bogus agreement.,0.0,0.0,,cVkAsPizAbU,
2495,UgzNJPXxZ1Z_uvZx98x4AaABAg,UgzNJPXxZ1Z_uvZx98x4AaABAg,2018-04-07T14:50:21Z,haris000000,"Even if global warming is a hoax ... so what? Reducing harmful emissions in our air makes sense. Who wants to breath poison gas? Who want to drink polluted water?
Who wants to live in a city where you cant even see the blue sky?

People have died from smog relatred diseases and have been getting sick in India and China.

Reducing posion from our air just plain makes sense.",0.0,0.0,,cVkAsPizAbU,
2496,UgwTABJMNrqTLreMd_F4AaABAg,UgwTABJMNrqTLreMd_F4AaABAg,2018-04-07T07:13:13Z,Michelle Mohr,"They wanted to keep us from driving cars anymore, and have no jobs in order to pay for the gasoline to drive them while the loudest screamers just hop in their jets.  Talk about the footprints they are leaving.  While they insist that the rest of us walk.",1.0,0.0,,cVkAsPizAbU,
2497,Ugx93Ql6dfqiDt3nH354AaABAg,Ugx93Ql6dfqiDt3nH354AaABAg,2018-04-07T04:03:37Z,tsgsjeremy,Check out ITER. If it works all the climate stuff is moot.,0.0,0.0,,cVkAsPizAbU,
2498,UgzTyFN2MyLjh3Q7Hhl4AaABAg,UgzTyFN2MyLjh3Q7Hhl4AaABAg,2018-04-06T19:37:54Z,Shelby GTRAG,YA and stupid Canada now is taxing us 11 cents per litre of gas for this BULLSHIT!,0.0,0.0,,cVkAsPizAbU,
2499,UgzQXtPHUgtSwsquHml4AaABAg,UgzQXtPHUgtSwsquHml4AaABAg,2018-04-06T19:14:56Z,Brian Judd,Grand Solar Minimum.,0.0,0.0,,cVkAsPizAbU,
2500,UgxCua6Y9csOPXskMGp4AaABAg,UgxCua6Y9csOPXskMGp4AaABAg,2018-04-06T18:41:45Z,David,How is the earth warming if our winters are lasting longer....almost 2 months longer in Alaska and winters are now reaching into the Carolina's?,0.0,0.0,,cVkAsPizAbU,
2501,Ugy5CBMNQdzvmB2TGwt4AaABAg,Ugy5CBMNQdzvmB2TGwt4AaABAg,2018-04-06T15:38:40Z,Nobody Matters,Never trust men with empty words.,0.0,0.0,,cVkAsPizAbU,
2502,UgwwqU9iORHHHGyh0UB4AaABAg,UgwwqU9iORHHHGyh0UB4AaABAg,2018-04-06T15:32:37Z,Lucas Blom,I'm sick of the cold bring on global warming I don't wanna have to be freezing my ass off,0.0,0.0,,cVkAsPizAbU,
2503,Ugxa6MX9eVZq2LXNGrV4AaABAg,Ugxa6MX9eVZq2LXNGrV4AaABAg,2018-04-06T14:23:58Z,matrixist,How could Trump know it was phony???? All my lib friends tell me Trump does not even read!,0.0,0.0,,cVkAsPizAbU,
2504,Ugz4MvhQ-eBARbDW_Rl4AaABAg,Ugz4MvhQ-eBARbDW_Rl4AaABAg,2018-04-06T14:13:31Z,Jack,A phony treaty seems like the perfect solution from a phony problem.,0.0,0.0,,cVkAsPizAbU,
2505,UgzxKOHj6158-AFKutR4AaABAg,UgzxKOHj6158-AFKutR4AaABAg,2018-04-06T13:09:16Z,Bo Ro43,everything scumbama did was to hurt america and good tax paying people.,0.0,0.0,,cVkAsPizAbU,
2506,UgwGrXKoOLcfbFFWBsB4AaABAg,UgwGrXKoOLcfbFFWBsB4AaABAg,2018-04-06T05:11:12Z,Dan Terry,The “Industry of Climate Change” is big business certain people have millions and enhanced their reputations lying about climate change. Government funding is propping up solar and wind power.,0.0,0.0,,cVkAsPizAbU,
2507,UgxmUR-jAFUSh0OsaaV4AaABAg,UgxmUR-jAFUSh0OsaaV4AaABAg,2018-04-06T00:56:15Z,moveovermike,Thank you,0.0,0.0,,cVkAsPizAbU,
2508,UgxINr-RaOHfopYue5x4AaABAg,UgxINr-RaOHfopYue5x4AaABAg,2018-04-05T20:33:23Z,Mike Harrington,STFU moron.,0.0,0.0,,cVkAsPizAbU,
2509,UgxINr-RaOHfopYue5x4AaABAg,UgxINr-RaOHfopYue5x4AaABAg,2018-04-06T16:02:59Z,Big Boots,really you choose those ignorant words because man made gloBULL warming is just that a bunch of BULL,0.0,1.0,,cVkAsPizAbU,
2510,UgyRS0mvNO0i-Yh-UaZ4AaABAg,UgyRS0mvNO0i-Yh-UaZ4AaABAg,2018-04-04T21:40:51Z,Thomas koqiiinini,What a ridiculous argument from a supposed journalist.,0.0,0.0,,cVkAsPizAbU,
2511,UgxP8F4Frb57ccm3ntx4AaABAg,UgxP8F4Frb57ccm3ntx4AaABAg,2018-04-03T22:51:08Z,DrTubeDoc,"Born to freedom, taxed to death...",0.0,0.0,,cVkAsPizAbU,
2512,UgxyTw1lfckX7tzKD2l4AaABAg,UgxyTw1lfckX7tzKD2l4AaABAg,2018-04-03T14:02:16Z,Peter Janak Jr,John. How many other countries agreed to do nothing? How many more agreed to do something? Is it still a sham if these guy were the only do nothings?,0.0,0.0,,cVkAsPizAbU,
2513,UgyuXGOPwb04uZvSDP94AaABAg,UgyuXGOPwb04uZvSDP94AaABAg,2018-04-03T05:42:22Z,vicdmise,"Brilliant backwards, Trump-apologist, capitalist-minded reasoning. Good stuff.  Trump has actively disavowed the scientific consensus of global warming, so no shock that he didn't sign anything and has undone Obama's work.  So here's how it breaks down:

1. Have political bias.
2. Create false statement pushing political bias and slyly condemning scientific consensus. that you mistakenly take as opposite political bias. 
3. Make blanket statement praising politician who engenders same bias and acts accordingly, destroying forward moving work of previous administration to assist in saving planet. 
4. Hire expert from think-tank specializing in same bias.
5. .Make childish blanket statement saying we shouldn't do anything until others do (because hell, we only live here on the only planet we have.)
6. Release video to others with same bias, allowing for high-fiving for being in the same club.
7. Be seen as political and fact-checking authority figure.
8. Profit.

We're not all 15, John, and this isn't 20/20; we can see through your bullshit and read scientific and political journals for ourselves.  Go peddle your papers somewhere else.",0.0,0.0,,cVkAsPizAbU,
2514,UgwS2JkoMOl0C0bGf714AaABAg,UgwS2JkoMOl0C0bGf714AaABAg,2018-04-03T05:28:09Z,Atlanta Bill,"If anthropogenic carbon dioxide had a significant warming effect, I'd say, ""Let's have more!"" But, the fact is that galactic cosmic radiation is what determines the formation of clouds, and clouds determine the degree to which the climate warms or cools. Nine-minute video making the case: https://www.youtube.com/watch?v=4nsl4RQUeag",0.0,0.0,,cVkAsPizAbU,
2515,UgwRN1ZRJfUSOFmnUPZ4AaABAg,UgwRN1ZRJfUSOFmnUPZ4AaABAg,2018-04-03T01:07:16Z,Kevin Franck,They will be telling us next that global warming is causing the planet to start cooling .,0.0,0.0,,cVkAsPizAbU,
2516,Ugx5ekA7XkjZPReui1h4AaABAg,Ugx5ekA7XkjZPReui1h4AaABAg,2018-04-02T21:53:38Z,fabslyrics,Kudos stossel.  Here in Europe they are still contemplating themselves and congratulating themselves among the socialists ruling class  on how they will use climate change media buzz to force new fiscal arrangements to tax the people to redeem them for their aledged carbon sins. I am sick of it.,0.0,0.0,,cVkAsPizAbU,
2517,UgzcLFzeS4URVggLpRt4AaABAg,UgzcLFzeS4URVggLpRt4AaABAg,2018-04-02T21:50:35Z,Charles Field,We are so screwed.,0.0,0.0,,cVkAsPizAbU,
2518,UgzIrFRoyJOzNUCuZeJ4AaABAg,UgzIrFRoyJOzNUCuZeJ4AaABAg,2018-04-02T20:20:43Z,System Analyst,"Stupid people will say stupid shit. Even John Stossel! There is no ""global warming"", there is only politicians trying to take advantage of the fear that humans may be ""guilty"" of something. Well, guess what? We're entering a SOLAR MINIMUM. You better start unpacking your parka because it's going to get cold.",0.0,0.0,,cVkAsPizAbU,
2519,UgyjpAAv6nMGecUr5et4AaABAg,UgyjpAAv6nMGecUr5et4AaABAg,2018-04-02T15:59:15Z,John Doe-plorable,Thats why you cant believe anything a liberal says...... its always a fraud.,0.0,0.0,,cVkAsPizAbU,
2520,UgxYw6YccZsNkzdDxEl4AaABAg,UgxYw6YccZsNkzdDxEl4AaABAg,2018-04-02T15:31:22Z,Martin Alonzo,Global warming as we go into the next ice age. What a scam,0.0,0.0,,cVkAsPizAbU,
2521,UgxrSsusLZj12pDUj6F4AaABAg,UgxrSsusLZj12pDUj6F4AaABAg,2018-04-02T15:17:29Z,gina farrell,"Everybody Knows global warming is a HOAX!  We had 8"" of snow the 3rd day of spring in N.J by the Coast & today its been snowing all morning.  No such thing as global warming, every time they send scientist to Antarctica they get Stuck in the ice. Its a NWO money making scam!",0.0,0.0,,cVkAsPizAbU,
2522,Ugw5Ju5kiFSdVeGica14AaABAg,Ugw5Ju5kiFSdVeGica14AaABAg,2018-04-02T14:33:01Z,Niall Robinson,What about those sulfor CHEM TRAILS that they sprey into the beautiful GOD created blue skys everyday. People write your govt and demand they stop this insanity. When will the fools become wise??? GODis in control.,0.0,0.0,,cVkAsPizAbU,
2523,UgxujSuIb-ebiVcML-h4AaABAg,UgxujSuIb-ebiVcML-h4AaABAg,2018-04-02T13:46:09Z,PB Jae,"Actually, that is pretty much what I heard on Sean Hannity and conservative radio when the Paris Foreign Aid package went through.",0.0,0.0,,cVkAsPizAbU,
2524,Ugxrp8ldjLtY6CAQGnd4AaABAg,Ugxrp8ldjLtY6CAQGnd4AaABAg,2018-04-02T13:31:48Z,Chris Weidner,"Still waiting for the arrest of treasonus Obama.
Teresa May is treasonus.
Merkel is treasonus.
And nothing is done.",0.0,0.0,,cVkAsPizAbU,
2525,UgyCWh39qwF2TY0lTWV4AaABAg,UgyCWh39qwF2TY0lTWV4AaABAg,2018-04-02T12:43:09Z,Bussarin Boi,Global warming is bullshit,0.0,0.0,,cVkAsPizAbU,
2526,UgypgTfQ7OZ0uTRjXxN4AaABAg,UgypgTfQ7OZ0uTRjXxN4AaABAg,2018-04-02T12:09:13Z,StereoSpace,It seems to me everything the Left does is hypocrisy wrapped in lies.,0.0,0.0,,cVkAsPizAbU,
2527,UgzxigHbt8H2SHMjibl4AaABAg,UgzxigHbt8H2SHMjibl4AaABAg,2018-04-02T03:38:39Z,AmericanBlacktop,Once upon a time there was a restitution and redistribution of wealth scheme called climate change.,0.0,0.0,,cVkAsPizAbU,
2528,UgzqwwGxeHkx33KUxl94AaABAg,UgzqwwGxeHkx33KUxl94AaABAg,2018-04-02T02:47:05Z,Retief Gregorovich,"I read the Paris Accord itself, and it was more concerned with women's rights and spending trillions to combat poverty than climate change.  SJW document, nothing more.",0.0,0.0,,cVkAsPizAbU,
2529,Ugz-XCl20SeU_B8UqzZ4AaABAg,Ugz-XCl20SeU_B8UqzZ4AaABAg,2018-04-02T01:28:44Z,GM Rocwater,Good Man John!!! Thank you!,1.0,0.0,,cVkAsPizAbU,
2530,UgylN1jwBk-1EInXyTN4AaABAg,UgylN1jwBk-1EInXyTN4AaABAg,2018-04-02T00:18:59Z,Lisa Lister,Good for you John Stossel!   Finally a journalist that reports the truth!,0.0,0.0,,cVkAsPizAbU,
2531,Ugwo2uYEEtnH2Xg6WKV4AaABAg,Ugwo2uYEEtnH2Xg6WKV4AaABAg,2018-04-01T23:32:31Z,Michael Lundy,"George Carlin had it right. "" If the earth didn't want us here it would shake us off like a bad case of flees"" get over it folks. You're not that important.",0.0,0.0,,cVkAsPizAbU,
2532,UgzgAPXDB_wLCZX64Uh4AaABAg,UgzgAPXDB_wLCZX64Uh4AaABAg,2018-04-01T22:34:52Z,David Dennison,"The real argument the Republicans try to argue is well China is still going to pollute our environment so why should the USA make any changes? Huh The US used to be the Leader and what we said and did mattered. Now Trump and the Republicans want to lower the mileage standards? I'm sorry are the Car Companies having a hard time selling cars? Wake up, look around, Electric Cars are a real alternative and they will only get better.",1.0,0.0,,cVkAsPizAbU,
2533,UgxjG_TVDhlB5SLRgXx4AaABAg,UgxjG_TVDhlB5SLRgXx4AaABAg,2018-04-01T22:30:24Z,Jae Lynn,"What he doesn't understand is the other countries point of view.  The US produces the most greenhouse gases and always has.  The world is saying, ""why should they change before the US does?""  They say that the US needs to lead, like we always do and do it first, then they will follow. They are still developing so they feel that for them to cut back would only destroy their GDP.",0.0,0.0,,cVkAsPizAbU,
2534,Ugxsn7WJQ3MNPow_xgp4AaABAg,Ugxsn7WJQ3MNPow_xgp4AaABAg,2018-04-01T22:02:31Z,Dissonantia Cognitiva,"Its quite easy, stop buying shit, but if you stop buying, people get laid off, economy drops, it comes around, we get sacked, then  we don't eat, but at least there is less CO2, however the bullshit emissions will still run high",0.0,0.0,,cVkAsPizAbU,
2535,UgxTb7jvhVw8tVJdEPd4AaABAg,UgxTb7jvhVw8tVJdEPd4AaABAg,2018-04-01T19:41:50Z,John S.,"When the MSM and the gov't both lie, our nation is in serious trouble.",0.0,0.0,,cVkAsPizAbU,
2536,UgxTb7jvhVw8tVJdEPd4AaABAg,UgxTb7jvhVw8tVJdEPd4AaABAg,2018-04-02T01:04:50Z,Jeff Novack,"When the big liars are Trump and the republicans who deny the science and prevent the WORDS climate change from being used, then WE are in trouble. The science is correct, the earth is warming and Paris was the first voluntary agreement. China has already far exceeded the agreement and is taking the lead in developing the technology. Under Trump, the US is ostracized, falling behind in technology and no longer a leader but is an obstructionist force of regression.",0.0,1.0,,cVkAsPizAbU,
2537,UgxNvgPZRemCT3jgkSV4AaABAg,UgxNvgPZRemCT3jgkSV4AaABAg,2018-04-01T13:38:30Z,Pirate Labs,Trump did the 100% correct thing by pulling out of that farce.  Obama was just trying to hamstring our economy to keep people poor.,3.0,0.0,,cVkAsPizAbU,
2538,Ugxp1JD-ofQlNkSt61x4AaABAg,Ugxp1JD-ofQlNkSt61x4AaABAg,2018-04-01T12:12:04Z,Simon John,"The Agreement is a social justice scheme (take money from the rich to give to the poor) to foster international relations at the USA taxpayer's expense. It's a socialist's wet dream basically. Of course you will have nearly every country scream they want your hand outs for free money with globalist Agenda 21 strings. I think politicians are being a bit stupid to expect us to believe their crock of sh1t story about ""tackling climate change"". Most of them couldn't organize the proverbial P155 up in a brewery.",0.0,0.0,,cVkAsPizAbU,
2539,UgxITEFpTYe1VPX-wux4AaABAg,UgxITEFpTYe1VPX-wux4AaABAg,2018-04-01T08:28:08Z,fug off,A fraudulent solution for a fraudulent problem,0.0,0.0,,cVkAsPizAbU,
2540,UgzLDmH0hQE-X3jJN_54AaABAg,UgzLDmH0hQE-X3jJN_54AaABAg,2018-04-01T06:49:29Z,Joe Blow,"Obama agreed to have the US spend the most while flying on his private jet while the White House was using more electricity than probably half of DC in his absence. Hypocrisy at its best, folks.",0.0,0.0,,cVkAsPizAbU,
2541,UgxSGvjY3yZdX4fcnGF4AaABAg,UgxSGvjY3yZdX4fcnGF4AaABAg,2018-04-01T06:45:42Z,Dave Dennis,"Mr Stossel, you are the top line journalist. THIS is what a journalist does. Get the facts and tell the truth. Good work.",0.0,0.0,,cVkAsPizAbU,
2542,UgzviIwU3QX01FnNerd4AaABAg,UgzviIwU3QX01FnNerd4AaABAg,2018-04-01T06:40:39Z,Roger Alsop,Stossel is most interesting.,0.0,0.0,,cVkAsPizAbU,
2543,UgwZU4zezgUqXM_7Hq14AaABAg,UgwZU4zezgUqXM_7Hq14AaABAg,2018-04-01T05:55:04Z,Chopper,"Boy, Am I glad some one thinks like me !",0.0,0.0,,cVkAsPizAbU,
2544,Ugwvv0S6T4PTMXaGC_x4AaABAg,Ugwvv0S6T4PTMXaGC_x4AaABAg,2018-04-01T04:35:26Z,alex r,AL GORE CREATED THE GLOBAL WARMING...NOW HE IS WORKING ON GLOBAL FREEZING...,0.0,0.0,,cVkAsPizAbU,
2545,UgwgXhKyO8cm56J2JU14AaABAg,UgwgXhKyO8cm56J2JU14AaABAg,2018-04-01T04:23:24Z,7HL sleater,Always loved your stuff,0.0,0.0,,cVkAsPizAbU,
